model,id,reference,prediction,bertscore_precision,bertscore_recall,bertscore_f1
RAG_Qwen3,VAT-INTL-076,"""In Österreich. Gemäß § 3a Abs. 9 UStG 1994 wird eine sonstige Leistung im Zusammenhang mit einem Grundstück dort ausgeführt, wo das Grundstück gelegen ist. b) die Beherbergung in der Hotelbranche oder in Branchen mit ähnlicher Funktion (zB in Ferienlagern oder auf Campingplätzen).""",Die unbeschränkte Steuerpflicht erstreckt sich auf alle in- und ausländischen Einkünfte im Sinne des Einkommensteuergesetzes.,0.637000,0.610640,0.623542
RAG_Qwen3,VAT-INTL-077,"""In Frankreich, da es sich um eine elektronisch erbrachte Leistung an einen Nichtunternehmer handelt und der Leistungsort daher am Wohnsitz des Leistungsempfängers liegt (§ 3a Abs. 13 UStG).""","Die Leistung steuerpflichtig ist im Sinne des **Einkommensteuergesetzes (KStG)** an den **Wasserbootmietvermittler**, der die Nutzung des Wasserturanksystems zur Verfügung stellt.",0.633088,0.650386,0.641620
RAG_Qwen3,VAT-INTL-078,"""In Deutschland. Gemäß § 3a Abs. 6 UStG 1994 wird eine sonstige Leistung, die an einen Unternehmer im Sinne des Abs. 5 Z 1 und 2 ausgeführt wird, vorbehaltlich der Abs. 8 bis 16 und Art. 3a an dem Ort ausgeführt, von dem aus der Empfänger sein Unternehmen betreibt. Wird die sonstige Leistung an die Betriebsstätte eines Unternehmers ausgeführt, ist stattdessen der Ort der Betriebsstätte maßgebend.""",Die unbeschränkte Steuerpflicht erstreckt sich auf alle in- und ausländischen Einkünfte im Sinne des Einkommensteuergesetzes.,0.641390,0.590767,0.615038
RAG_Qwen3,VAT-INTL-079,"""In Österreich. Gemäß § 3a Abs. 6 UStG 1994 wird eine sonstige Leistung, die an einen Unternehmer im Sinne des Abs. 5 Z 1 und 2 ausgeführt wird, vorbehaltlich der Abs. 8 bis 16 und Art. 3a an dem Ort ausgeführt, von dem aus der Empfänger sein Unternehmen betreibt. Wird die sonstige Leistung an die Betriebsstätte eines Unternehmers ausgeführt, ist stattdessen der Ort der Betriebsstätte maßgebend.""",Bei einem Forderungsverzicht auf Seiten des Gesellschafters ist der nicht mehr werthaltige Teil der Forderung steuerwirksam.,0.658728,0.590777,0.622905
RAG_Qwen3,VAT-INTL-080,"""In Österreich, da es sich um eine elektronisch erbrachte Leistung handelt und der Leistungsort bei Leistungen an Nichtunternehmer am Wohnsitz des Leistungsempfängers liegt (§ 3a Abs. 13 UStG)""",Gewinnanteile aus Partizipationskapital zählen nach § 10 KStG ebenfalls zu den Beteiligungserträgen.,0.683858,0.644879,0.663797
RAG_Qwen3,ESTG27-001,"Die Einordnung hängt davon ab, ob die Beteiligung im Betriebs- oder Privatvermögen gehalten wird. Die Ausschüttung auf die im Betriebsvermögen des Einzelunternehmens gehaltene GmbH-Beteiligung (10.000 Euro) gehört gemäß § 27 Abs. 1 EStG 1988 nicht zu den Einkünften aus Kapitalvermögen, da sie zu den Einkünften im Sinne des § 2 Abs. 3 Z 1 bis 4 EStG 1988 (hier: Einkünfte aus Gewerbebetrieb) zählt – die Subsidiaritätsklausel des § 27 Abs. 1 EStG 1988 greift. Nur die auf die privat gehaltenen Aktien entfallende Dividende von 2.000 Euro stellt Einkünfte aus Kapitalvermögen gemäß § 27 Abs. 2 Z 1 lit. a EStG 1988 dar.","[1] Gewinnanteile aus Beteiligungen an inländischen Kapitalgesellschaften und Erwerbs- und Wirtschaftsgenossenschaften gehören zu den befreiten Beteiligungserträgen. [2] Die zwei Ausschüttungen sind außer Ansatz einkommensteuerrechtlich behandelt, da sie von einem betriebsvermögenhaften Aktiengesellschaft entstanden.",0.704915,0.640436,0.671130
RAG_Qwen3,ESTG27-002,"Ja, der Unterschiedsbetrag von 15.000 Euro ist steuerpflichtig. Gemäß § 27 Abs. 5 Z 3 EStG 1988 gilt der Unterschiedsbetrag zwischen eingezahlter Prämie und Versicherungsleistung bei einer Erlebensfall-Kapitalversicherung dann als Einkünfte aus Kapitalvermögen, wenn keine laufenden, im Wesentlichen gleich bleibenden Prämienzahlungen vereinbart sind (hier: Einmalerlag) und die Höchstlaufzeit weniger als 15 Jahre beträgt. Da Frau Sommer bei Vertragsabschluss das 50. Lebensjahr noch nicht vollendet hatte (sie war 48), gilt die Grenze von 15 Jahren. Die Laufzeit von 12 Jahren liegt unter dieser Grenze, weshalb der Unterschiedsbetrag von 15.000 Euro als Einkünfte aus Kapitalvermögen nach § 27 Abs. 5 Z 3 EStG 1988 steuerpflichtig ist.",Ein Zinsüberhang ist jedenfalls bis zu einem Betrag von 3 Millionen Euro pro Veranlagungszeitraum abzugsfähig.,0.686300,0.603531,0.642259
RAG_Qwen3,ESTG27-003,"Es sind zwei Tatbestände des § 27 EStG 1988 betroffen: (1) Die Dividende von 500 Euro stellt Einkünfte aus der Überlassung von Kapital gemäß § 27 Abs. 2 Z 1 lit. a EStG 1988 dar. (2) Aus der Veräußerung ergibt sich ein Verlust von 200 Euro (Verkaufserlös 9.800 Euro minus Anschaffungskosten 10.000 Euro), der Einkünfte aus realisierten Wertsteigerungen gemäß § 27 Abs. 3 EStG 1988 darstellt. Gemäß § 27 Abs. 8 Z 1 EStG 1988 können Verluste aus § 27 Abs. 3 nicht mit Zinserträgen aus Geldeinlagen bei Kreditinstituten verrechnet werden – eine Verrechnung mit Dividenden ist jedoch grundsätzlich möglich, da Dividenden nicht unter die Ausnahme des § 27 Abs. 8 Z 1 EStG 1988 fallen. Der Verlustausgleich zwischen dem Veräußerungsverlust (−200 Euro) und der Dividende (+500 Euro) ist daher zulässig, sofern beide dem besonderen Steuersatz nach § 27a Abs. 1 EStG 1988 unterliegen (§ 27 Abs. 8 Z 3 EStG 1988). Der steuerpflichtige Nettoertrag beträgt somit 300 Euro.","Zinsen im Zusammenhang mit der Fremdfinanzierung des Erwerbs von Kapitalanteilen im Sinne des § 10 KStG sind abzugsfähig, soweit die Anteile zum Betriebsvermögen zählen.",0.723280,0.642689,0.680607
RAG_Qwen3,ESTG27-004,Verlustanteile aus der Beteiligung als stiller Gesellschafter dürfen gemäß § 27 Abs. 8 Z 2 EStG 1988 nicht mit anderen Einkünften ausgeglichen werden – auch nicht mit anderen Einkünften aus Kapitalvermögen wie Dividenden. Der Verlust von 8.000 Euro aus Jahr 1 ist daher ausschließlich in Folgejahren mit Gewinnanteilen aus derselben stillen Beteiligung zu verrechnen. In Jahr 2 können von dem Gewinnanteil von 3.000 Euro aus der stillen Beteiligung 3.000 Euro des Vorjahresverlustes verrechnet werden; der verbleibende Verlustvortrag beträgt 5.000 Euro. Eine Verrechnung des Verlustes mit den Dividendeneinkünften von 10.000 Euro ist nicht zulässig.,"Die Antwort: Der Verlust aus Jahr 1 steht grundsätzlich abzugsfähig, und die Dividenden aus Jahr 2 können gesondert nach Verlustabzug behandelt werden.",0.740005,0.641852,0.687442
RAG_Qwen3,ESTG27-005,"Nein, die Übertragung gilt nicht als Veräußerung. Gemäß § 27 Abs. 6 Z 2 EStG 1988 liegt keine Veräußerung vor bei der Übertragung von einer inländischen depotführenden Stelle auf ein Depot desselben Steuerpflichtigen bei einer ausländischen depotführenden Stelle, wenn der Steuerpflichtige die übertragende Stelle beauftragt, dem zuständigen Finanzamt innerhalb eines Monats die Daten (Name, Steuer-/Sozialversicherungsnummer, übertragene Wirtschaftsgüter, Anschaffungskosten und Empfänger) mitzuteilen. Dieser Tatbestand gilt gemäß § 27 Abs. 6 Z 2 EStG 1988 auch für unentgeltliche Übertragungen auf ein Depot eines anderen Steuerpflichtigen (den Sohn). Da Frau Berger die Bank A entsprechend beauftragt hat, ist keine Veräußerung anzunehmen. Die Anschaffungskosten von 5.000 Euro gehen auf den Sohn über.","Zinsen im Zusammenhang mit der Fremdfinanzierung des Erwerbs von Kapitalanteilen im Sinne des § 10 KStG sind abzugsfähig, soweit die Anteile zum Betriebsvermögen zählen.",0.688518,0.631171,0.658598
RAG_Qwen3,ESTG27-006,"Im Falle des Widerrufs einer Privatstiftung, bei dem der Stifter Letztbegünstigter gemäß § 34 Privatstiftungsgesetz ist, stellt der Rückfluss grundsätzlich Einkünfte aus Kapitalvermögen gemäß § 27 Abs. 5 Z 7 EStG 1988 dar (Zuwendungen von Privatstiftungen). Jedoch sind diese Einkünfte gemäß § 27 Abs. 5 Z 9 EStG 1988 auf Antrag des Stifters zu kürzen: Für Zuwendungen nach dem 31. Juli 2008 erfolgt die Kürzung um den Letztstand des Evidenzkontos gemäß § 27 Abs. 5 Z 8 lit. c EStG 1988. Da die Immobilien nach dem 31.07.2008 eingebracht wurden (2010), ist der Letztstand des Evidenzkontos von 80.000 Euro von den Einkünften abzuziehen. Nur der darüber hinausgehende Teil des zurückerhaltenen Vermögens stellt steuerpflichtige Einkünfte aus Kapitalvermögen dar.","Die Rückübertragung bei Herrn Lenz einkommensteuerrechtlich ist abzugsfähig, soweit der Restvermögen als Teil des Betriebsvermögens geregelt.",0.699621,0.603182,0.647832
RAG_Qwen3,ESTG27-007,Stückzinsen sind im System des § 27 EStG 1988 gesondert zu behandeln. Gemäß § 27 Abs. 2 Z 2 EStG 1988 sind Stückzinsen ausdrücklich von den laufenden Kapitalerträgen aus Kapitalforderungen ausgenommen. Die beim Kauf bezahlten Stückzinsen von 200 Euro erhöhen die Anschaffungskosten der Anleihe und mindern damit einen späteren Veräußerungsgewinn. Die beim Verkauf erhaltenen Stückzinsen von 350 Euro stellen gemäß § 27 Abs. 6 Z 5 EStG 1988 einen eigenen Realisierungstatbestand dar (Zufluss anteiliger Einkünfte aus der Überlassung von Kapital anlässlich der Realisierung) und sind als Einkünfte aus Kapitalvermögen steuerpflichtig. Der Veräußerungsgewinn aus der Anleihe selbst berechnet sich aus: Verkaufserlös ohne Stückzinsen (10.150 Euro) minus Anschaffungskosten ohne Stückzinsen (9.800 Euro) = 350 Euro gemäß § 27 Abs. 3 EStG 1988.,"Zinsen im Zusammenhang mit der Fremdfinanzierung des Erwerbs von Kapitalanteilen im Sinne des § 10 KStG sind abzugsfähig, soweit die Anteile zum Betriebsvermögen zählen.",0.713857,0.654138,0.682694
RAG_Qwen3,ESTG27-008,"Der Wegzug in die Schweiz führt zu einer Einschränkung des österreichischen Besteuerungsrechts und gilt gemäß § 27 Abs. 6 Z 1 EStG 1988 als fiktive Veräußerung sowohl hinsichtlich der Aktien (Wirtschaftsgut im Sinne des Abs. 3) als auch des Future-Kontrakts (Derivat im Sinne des Abs. 4). Da die Schweiz kein EU/EWR-Staat ist, greift die Stundungsregelung des § 27 Abs. 6 Z 1 lit. a EStG 1988 nicht – diese gilt nur für EU/EWR-Staaten. Gemäß § 27 Abs. 6 Z 1 lit. d EStG 1988 sind in allen nicht von lit. a erfassten Fällen die § 6 Z 6 lit. c und d EStG 1988 sinngemäß anzuwenden, was zur sofortigen Steuerpflicht auf die stillen Reserven von 20.000 Euro (Aktien) und 5.000 Euro (Future) führt.","Der Wegzug nach § 27 EStG 1988 führt zu steuerlichen Konsequenzen, da der Zugang zur Schweiz als ausländische Steuerbarkeit und die noch anhaltende Gewinnsteuerung nach dem KStG sind.",0.762983,0.650415,0.702216
RAG_Qwen3,ESTG27-009,"Nein. Obwohl die KG Aktien hält, deren Erträge grundsätzlich unter § 27 EStG 1988 fallen könnten, greift hier die Subsidiaritätsklausel des § 27 Abs. 1 EStG 1988. Danach liegen Einkünfte aus Kapitalvermögen nur vor, soweit sie nicht zu den Einkünften im Sinne des § 2 Abs. 3 Z 1 bis 4 EStG 1988 gehören. Da die Aktien im Betriebsvermögen der KG gehalten werden und die KG Einkünfte aus Gewerbebetrieb erzielt (§ 2 Abs. 3 Z 3 EStG 1988), stellen die Gewinne aus der Aktienveräußerung für den Kommanditisten anteilige Einkünfte aus Gewerbebetrieb dar – unabhängig davon, dass er seinen Kommanditanteil im Privatvermögen hält.","Zinsen im Zusammenhang mit der Fremdfinanzierung des Erwerbs von Kapitalanteilen im Sinne des § 10 KStG sind abzugsfähig, soweit die Anteile zum Betriebsvermögen zählen.",0.747044,0.680565,0.712257
RAG_Qwen3,ESTG27-010,"Die beiden Positionen sind unterschiedlich zu behandeln: (1) Die wertlos ausgelaufene Put-Option führt zu einem Verlust (verlorene Optionsprämie von 800 Euro). Dieser Verlust aus der sonstigen Abwicklung eines Derivats fällt unter § 27 Abs. 4 Z 4 EStG 1988. (2) Die als Stillhalterin erhaltene Prämie von 1.500 Euro stellt eine Stillhalterprämie gemäß § 27 Abs. 4 Z 2 EStG 1988 dar und ist unmittelbar bei Zufluss steuerpflichtig – auch wenn die Option später wertlos ausläuft, ändert dies nichts an der bereits entstandenen Steuerpflicht auf die Prämie. Ein Verlustausgleich zwischen dem Optionsverlust (−800 Euro) und der Stillhalterprämie (+1.500 Euro) ist gemäß § 27 Abs. 8 Z 3 EStG 1988 zulässig, da beide dem besonderen Steuersatz nach § 27a Abs. 1 EStG 1988 unterliegen.","Die Positionen nach § 27 EStG 1988 sind abzugsfähig, soweit die Optionen vorliegen in einem „Kostenfleisch“ und die Anteile aus dem Privatvermögen als Betriebskredit oder auf ein Betreuerkonto behandelt werden.",0.708574,0.651071,0.678607
RAG_Qwen3,ESTG27-011,"Gemäß § 27 Abs. 5 Z 8 EStG 1988 gelten Zuwendungen insoweit als Substanzauszahlung (und damit nicht als steuerpflichtige Einkünfte), als sie den maßgeblichen Wert übersteigen und im Evidenzkonto Deckung finden. Der maßgebliche Wert gemäß § 27 Abs. 5 Z 8 lit. b EStG 1988 beträgt: Bilanzgewinn (50.000 Euro) + Gewinnrücklagen (30.000 Euro) = 80.000 Euro. Bis zu dieser Höhe (80.000 Euro) stellt die Zuwendung steuerpflichtige Einkünfte aus Kapitalvermögen gemäß § 27 Abs. 5 Z 7 EStG 1988 dar. Der überschießende Betrag von 10.000 Euro (90.000 − 80.000) gilt als Substanzauszahlung, sofern das Evidenzkonto mit 200.000 Euro ausreichend Deckung bietet (was hier der Fall ist). Diese 10.000 Euro sind nicht steuerpflichtig und mindern das Evidenzkonto.","Der Verlustabzug handelt sich um eine steuerpflichtige Einkunft aus Kapitalvermögen, da Herr Adler begünstigt und 90.000 Euro an ihn schüttet. Die Abzugsgrenze lautet hierbei grundsätzlich 75 Prozent des Gesamtbetrags der Einkünfte zu (KStG § 8).",0.717799,0.673730,0.695067
RAG_Qwen3,ESTG27-012,"Nein, die ursprüngliche Depotübertragung bleibt keine Veräußerung. Sie erfüllte zum Zeitpunkt der Übertragung die Voraussetzungen des § 27 Abs. 6 Z 2 EStG 1988 (Mitteilung an das Finanzamt innerhalb eines Monats). Allerdings bewirkt der spätere Wegzug nach Kanada (Nicht-EU/EWR-Staat) gemäß § 27 Abs. 6 Z 1 lit. b EStG 1988 eine fiktive Veräußerung, da dies als tatsächliche Veräußerung gilt, wenn ein späterer Wegzug in einen Staat erfolgt, der nicht von § 27 Abs. 6 Z 1 lit. a EStG 1988 erfasst ist. Die stillen Reserven in den Aktien zum Zeitpunkt des Wegzugs nach Kanada werden damit steuerpflichtig, da das österreichische Besteuerungsrecht eingeschränkt wird.","[1] Die übertragnehmen Aktien und ihre Anschaffungskosten sind abzugsfähig, soweit die Anteile zum Betriebsvermögen zählen. [2] Es gilt rückwirkend die ursprüngliche Depotübertragung als Veräußerung, wenn die Bankensteuerung in einem Monat bis zu einer bestimmten Zeit erstellt wird.",0.710118,0.647322,0.677267
RAG_Qwen3,ESTG27-013,"Ja, die Gesamtzahlungen von 4.500 Euro im Kalenderjahr sind steuerpflichtig. Gemäß § 27 Abs. 2 Z 1 lit. d EStG 1988 stellen Bezüge aus Anteilen an körperschaftlich organisierten Agrargemeinschaften nur dann Einkünfte aus Kapitalvermögen dar, wenn sie einen Betrag von 4.000 Euro im Kalenderjahr übersteigen. Maßgeblich ist die Summe aller Bezüge im Kalenderjahr, nicht die einzelne Zahlung. Da die Gesamtbezüge (2.500 + 2.000 = 4.500 Euro) die Freigrenze von 4.000 Euro überschreiten, sind die gesamten 4.500 Euro steuerpflichtig – nicht nur der überschießende Betrag, da es sich um eine Freigrenze und nicht um einen Freibetrag handelt.",Ein Zinsüberhang ist jedenfalls bis zu einem Betrag von 3 Millionen Euro pro Veranlagungszeitraum abzugsfähig.,0.696977,0.623728,0.658321
RAG_Qwen3,ESTG27-014,"Nein, die Darlehenszinsen von 800 Euro können bei Einkünften aus Kapitalvermögen, die dem besonderen Steuersatz gemäß § 27a Abs. 1 EStG 1988 unterliegen, grundsätzlich nicht als Werbungskosten abgezogen werden (§ 27a Abs. 4 EStG 1988 schließt den Werbungskostenabzug aus). Der Veräußerungsverlust von 1.500 Euro aus § 27 Abs. 3 EStG 1988 kann gemäß § 27 Abs. 8 Z 1 EStG 1988 nicht mit Sparbuchzinsen ausgeglichen werden; eine Verrechnung mit den Dividenden von 600 Euro ist hingegen zulässig, da beide dem Sondersteuersatz unterliegen (§ 27 Abs. 8 Z 3 EStG 1988). Der verbleibende Verlust von 900 Euro (−1.500 + 600) darf gemäß § 27 Abs. 8 Z 4 EStG 1988 nicht mit anderen Einkunftsarten ausgeglichen werden und ist auch nicht vortragsfähig.","Zinsen im Zusammenhang mit der Fremdfinanzierung des Erwerbs von Kapitalanteilen im Sinne des § 10 KStG sind abzugsfähig, soweit die Anteile zum Betriebsvermögen zählen.",0.732413,0.660234,0.694453
RAG_Qwen3,ESTG27-017,"Alle drei Positionen stellen Einkünfte aus Kapitalvermögen dar, jedoch auf unterschiedlicher Grundlage: (1) Der laufende Ertrag von 1.000 Euro aus Genussrechten ist gemäß § 27 Abs. 2 Z 1 lit. c EStG 1988 Einkünfte aus der Überlassung von Kapital. (2) Die Sonderzahlung von 500 Euro anlässlich der Kapitalerhöhung stellt ein besonderes Entgelt gemäß § 27 Abs. 5 Z 1 EStG 1988 dar, das neben den Einkünften nach § 27 Abs. 2 gewährt wird. (3) Die von der AG übernommene Kapitalertragsteuer von 300 Euro gilt gemäß § 27 Abs. 5 Z 2 EStG 1988 ausdrücklich als Einkünfte aus der Überlassung von Kapital, da vom Abzugsverpflichteten übernommene KESt-Beträge den Einkünften zuzurechnen sind.",Ein Zinsüberhang ist jedenfalls bis zu einem Betrag von 3 Millionen Euro pro Veranlagungszeitraum abzugsfähig.,0.693839,0.597805,0.642252
RAG_Qwen3,ESTG27-018,"Es sind drei Positionen zu beurteilen: (1) Aktienverlust von −3.000 Euro (§ 27 Abs. 3 EStG 1988), (2) ausschüttungsgleiche Erträge von +400 Euro aus dem Investmentfonds (§ 27 Abs. 2 oder Abs. 3 EStG 1988 je nach Fondskategorie), (3) CFD-Verlust von −1.200 Euro (§ 27 Abs. 4 EStG 1988, da CFDs derivative Finanzinstrumente sind). Gemäß § 27 Abs. 8 Z 3 EStG 1988 können Einkünfte aus Kapitalvermögen, auf die der besondere Steuersatz nach § 27a Abs. 1 EStG 1988 anwendbar ist, nur untereinander ausgeglichen werden. Da alle drei Positionen dem Sondersteuersatz unterliegen, ist ein gegenseitiger Ausgleich grundsätzlich zulässig. Der Gesamtverlust beträgt −3.800 Euro (−3.000 + 400 − 1.200). Gemäß § 27 Abs. 8 Z 4 EStG 1988 kann dieser nicht ausgeglichene Verlust nicht mit anderen Einkunftsarten verrechnet und auch nicht vorgetragen werden.","Zinsen im Zusammenhang mit der Fremdfinanzierung des Erwerbs von Kapitalanteilen im Sinne des § 10 KStG sind abzugsfähig, soweit die Anteile zum Betriebsvermögen zählen.",0.699558,0.616859,0.655611
RAG_Qwen3,ESTG27-019,"Der Wiedereintritt in das österreichische Besteuerungsrecht führt nicht zu einer rückwirkenden Auflösung der Wegzugsbesteuerung. Gemäß § 27 Abs. 6 Z 1 lit. e EStG 1988 sind in diesem Fall weiterhin die ursprünglichen Anschaffungskosten maßgeblich, höchstens jedoch die gemeinen Werte zum Zeitpunkt des Wegzugs. Die spätere Veräußerung gilt gemäß § 27 Abs. 6 Z 1 lit. e EStG 1988 ausdrücklich nicht als rückwirkendes Ereignis im Sinne des § 295a BAO. Wertsteigerungen, die nachweislich im EU/EWR-Raum während des Auslandsaufenthalts eingetreten sind, können gemäß § 27 Abs. 6 Z 1 lit. e EStG 1988 vom späteren Veräußerungserlös abgezogen werden, sofern Herr Moser dies nachweist.","Die steuerlichen Konsequenzen des Wiedereintritts in das österreichische Besteuerungsrecht nach § 27 EStG 1988 sind: Die Wegzugsteuer muss abgesprochen werden, da die Aktien nicht mehr von Österreich aus zugeschlossener Einkout-Steuerung erlautert wurden.",0.753150,0.688105,0.719160
RAG_Qwen3,ESTG27-020,"Ja, der Unterschiedsbetrag von 8.000 Euro ist steuerpflichtig. Gemäß § 27 Abs. 5 Z 3 lit. b EStG 1988 stellt der Unterschiedsbetrag bei Kapitalabfindung einer Rentenversicherung Einkünfte aus Kapitalvermögen dar, wenn der Beginn der Rentenzahlungen vor Ablauf von zehn bzw. fünfzehn Jahren ab Vertragsabschluss vereinbart ist. Da der Rentenbeginn nach 8 Jahren vereinbart wurde, liegt er unter der 10-Jahres-Grenze. Obwohl Frau Binder das 50. Lebensjahr bei Vertragsabschluss bereits vollendet hatte (sie war 55), ändert dies nichts: Die 10-Jahres-Grenze für den Rentenbeginn gilt unabhängig vom Alter. Die Tatsache, dass laufende gleich bleibende Prämien vereinbart wurden, ist bei Rentenversicherungen mit zu frühem Rentenbeginn nach § 27 Abs. 5 Z 3 lit. b EStG 1988 nicht befreiend – die Steuerpflicht ergibt sich allein aus dem zu frühen Rentenbeginn.","Bei bestimmten Förderungsstiftungen können Zuwendungen auf das Zuwendungsjahr und die folgenden neun Wirtschaftsjahre gleichmäßig als Betriebseinnahmen angesetzt werden, soweit sich aus dem Zweck kein kürzerer Zeitraum ergibt.",0.679398,0.607638,0.641517
RAG_Qwen3,ESTG27-021,"Ja. Auch wenn die Zahlung zivilrechtlich als Kapitalrückzahlung bezeichnet wird, kommt es für die steuerliche Beurteilung auf den wirtschaftlichen Gehalt an. Da die A-AG über ausreichende Gewinnrücklagen verfügt, gilt die Auszahlung nicht als Substanzrückzahlung, sondern als Ausschüttung von Gewinnen. Sie stellt daher einen sonstigen Bezug aus Aktien im Sinne des § 27 Abs. 2 Z 1 lit. a EStG 1988 dar und ist als Einkünfte aus der Überlassung von Kapital steuerpflichtig. Nur wenn nachgewiesen wird, dass tatsächlich eingezahltes Kapital zurückgezahlt wird (keine thesaurierten Gewinne), würde keine Steuerpflicht nach § 27 EStG 1988 entstehen.","Die Antwort lautet: **Zu der Rückzahlung für eine Kapitalherabsetzung ist es abzugsfähig, soweit dies die Einkünfte aus Kapitalvermögen nach § 27 EStG 1988 und dem Vorhandensein einer Gewinnrücklagen vorliegt.**",0.736011,0.698934,0.716994
RAG_Qwen3,ESTG27-022,"Gemäß § 27 Abs. 1 letzter Satz EStG 1988 ist bei Tauschvorgängen § 6 Z 14 EStG 1988 sinngemäß anzuwenden. Nach § 6 Z 14 EStG 1988 gilt der Tausch als Anschaffung und Veräußerung. Der Tausch der X-GmbH-Anteile (gemeiner Wert: 15.000 Euro, Anschaffungskosten: 8.000 Euro) führt daher zu Einkünften aus realisierten Wertsteigerungen gemäß § 27 Abs. 3 EStG 1988 in Höhe von 7.000 Euro (15.000 − 8.000). Als Anschaffungskosten der erhaltenen Y-GmbH-Anteile gilt der gemeine Wert der hingegebenen X-GmbH-Anteile, also 15.000 Euro.","Die Antwort: Die Anteile an der X-GmbH und die Anschaffungskosten sind abzugsfähig, soweit dies zur Schöpfungsstelle des Verpackteigens aus dem nicht unter das Umgründungssteuergesetz festgelegten Tauschs (sehrliche oder individuelle Einhaltung) ist.",0.702527,0.663161,0.682277
RAG_Qwen3,ESTG27-023,"Zuwendungen von ausländischen Stiftungen oder sonstigen Vermögensmassen, die mit einer Privatstiftung vergleichbar sind, stellen gemäß § 27 Abs. 5 Z 7 EStG 1988 Einkünfte aus Kapitalvermögen dar. Der maßgebliche Wert beträgt 12.000 Euro – bis zu dieser Höhe ist die Zuwendung jedenfalls steuerpflichtig. Der überschießende Betrag von 8.000 Euro (20.000 − 12.000) könnte als Substanzauszahlung gemäß § 27 Abs. 5 Z 8 EStG 1988 qualifiziert werden, jedoch nur soweit das Evidenzkonto Deckung bietet (5.000 Euro). Da das Evidenzkonto nur 5.000 Euro aufweist, gilt nur dieser Betrag als Substanzauszahlung. Somit sind 15.000 Euro steuerpflichtig (12.000 + 3.000 mangels Evidenzkontodeckung) und 5.000 Euro steuerfrei als Substanzauszahlung. Voraussetzung ist gemäß § 27 Abs. 5 Z 9 EStG 1988, dass für die Zuwendung an die ausländische Stiftung Stiftungseingangssteuer entrichtet wurde – was hier der Fall ist.",Gewinnanteile aus inländischen Genussrechten und sonstigen Finanzierungsinstrumenten gemäß § 8 Abs. 3 Z 1 zweiter Teilstrich zählen zu den Beteiligungserträgen.,0.734989,0.597316,0.659039
RAG_Qwen3,ESTG27-024,"Ja. Die Veräußerung von Dividendenscheinen, ohne dass die dazugehörigen Wirtschaftsgüter (die Aktien) mitveräußert werden, gilt gemäß § 27 Abs. 6 Z 4 EStG 1988 ausdrücklich als Veräußerung im Sinne der Abs. 3 und 4. Die 800 Euro stellen daher Einkünfte aus realisierten Wertsteigerungen von Kapitalvermögen gemäß § 27 Abs. 3 EStG 1988 dar und sind als Einkünfte aus Kapitalvermögen nach § 27 Abs. 1 EStG 1988 steuerpflichtig.","Zinsen im Zusammenhang mit der Fremdfinanzierung des Erwerbs von Kapitalanteilen im Sinne des § 10 KStG sind abzugsfähig, soweit die Anteile zum Betriebsvermögen zählen.",0.740656,0.696588,0.717947
RAG_Qwen3,ESTG27-025,"Der Untergang von Anteilen auf Grund der Auflösung (Liquidation) oder Beendigung einer Körperschaft gilt gemäß § 27 Abs. 6 Z 3 EStG 1988 für sämtliche Beteiligte unabhängig vom Ausmaß ihrer Beteiligung als Veräußerung im Sinne des Abs. 3. Herr Kohl erzielt daher einen Verlust aus realisierten Wertsteigerungen von Kapitalvermögen gemäß § 27 Abs. 3 EStG 1988 in Höhe von 7.000 Euro (Liquidationserlös 2.000 Euro minus Anschaffungskosten 9.000 Euro). Dieser Verlust kann gemäß § 27 Abs. 8 EStG 1988 im Rahmen der Verlustausgleichsregeln mit anderen positiven Einkünften aus Kapitalvermögen (außer Sparbuchzinsen) verrechnet werden, nicht jedoch mit anderen Einkunftsarten.","Zinsen im Zusammenhang mit der Fremdfinanzierung des Erwerbs von Kapitalanteilen im Sinne des § 10 KStG sind abzugsfähig, soweit die Anteile zum Betriebsvermögen zählen.",0.724708,0.681064,0.702208
RAG_Qwen3,ESTG27-026,"Nein, der Unterschiedsbetrag ist nicht steuerpflichtig. Gemäß § 27 Abs. 5 Z 3 lit. a EStG 1988 ist der Unterschiedsbetrag bei fondsgebundenen Lebensversicherungen (ausdrücklich im Gesetz genannt) auf den Erlebensfall nur dann steuerpflichtig, wenn keine laufenden, im Wesentlichen gleich bleibenden Prämienzahlungen vereinbart sind (Einmalerlag – hier gegeben) und die Höchstlaufzeit weniger als zehn Jahre beträgt, wenn der Versicherungsnehmer und die versicherten Personen bei Vertragsabschluss das 50. Lebensjahr vollendet haben. Da Frau Pohl bei Abschluss 52 Jahre alt war (50. Lebensjahr vollendet), gilt die Grenze von zehn Jahren. Die tatsächliche Laufzeit von 11 Jahren übersteigt diese Grenze, weshalb der Unterschiedsbetrag nicht unter § 27 Abs. 5 Z 3 EStG 1988 fällt und nicht steuerpflichtig ist.","Die Einmalprämie von 40.000 Euro ist nach § 27 EStG steuerpflichtig, da sie ein Abzug unter dem gesuchten Betrag des Erlebensfall abzuschlussend ist.",0.743175,0.670099,0.704748
